id,from_energy_unit_id,to_energy_unit_id,conversion_factor
1649,546,548,1000.0000000000000000
1631,862,549,3.4120000000000000
1613,1067,357,0.9478000000000000
1614,716,453,2.5160000000000000
1615,880,453,947.8170000000000000
1632,1131,453,24.3040000000000000
1650,756,453,21.9600000000000000
1669,636,453,99.9180000000000000
1670,877,453,1000.0000000000000000
1633,856,359,3.4120000000000000
1689,907,3,0.8476812000000000
1711,1212,8,353.1472000000000000
1712,1212,9,2641.7220000000000000
1713,1212,11,2.6417220000000000
1714,1212,255,2.6417220000000000
1715,1212,275,26.4172200000000000
1716,1212,316,26.4172200000000000
1717,1212,383,0.3531470000000000
1718,1212,406,35.3147200000000000
1719,1212,407,0.2641720000000000
1720,6,1212,0.2831680000000000
1721,7,1212,0.2831680000000000
1722,8,1212,0.0028316800000000
1723,9,1212,0.0003785410000000
1724,11,1212,0.3785410000000000
1725,255,1212,0.3785410000000000
1726,275,1212,0.0378541000000000
1727,316,1212,0.0378541000000000
1728,383,1212,2.8316800020000000
1729,406,1212,0.0283168000000000
1730,407,1212,3.7854099980000000
1731,1067,3,0.0094780000000000
1751,1213,128,0.2641739130000000
1752,128,1213,3.7853851220000000
1753,1213,194,0.0364560000000000
1754,194,1213,27.4303269700000000
1755,1213,361,36.4560000000000000
1756,361,1213,0.0274303270000000
1757,1213,871,10.6846424400000000
1758,871,1213,0.0935922760000000
1759,1213,872,0.0106846420000000
1760,872,1213,93.5922756200000000
1761,1213,873,0.0384631210000000
1762,873,1213,25.9989302200000000
1763,1214,552,0.2641739130000000
1764,552,1214,3.7853851220000000
1765,1214,550,0.0353140000000000
1766,550,1214,28.3173812100000000
1767,1214,546,0.0364560000000000
1768,546,1214,27.4303269700000000
1769,1214,548,36.4560000000000000
1770,548,1214,0.0274303270000000
1771,1214,865,10.6846424400000000
1772,865,1214,0.0935922760000000
1773,1214,866,0.0106846420000000
1774,866,1214,93.5922756200000000
1775,1214,867,0.0384631210000000
1776,867,1214,25.9989302200000000
